effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,SpeechStyle,0.34266828918666586,0.07227092102165786,4.741440739131807,17.90997216140718,1.6508203228772614e-4
ran_pars,subj_id,sd__(Intercept),0.106472367251144,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18120987484971304,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06725073135833527,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5113944882581928,NA,NA,NA,NA
fixed,NA,(Intercept),0.012233157289465864,0.04339496512678242,0.2819026874137486,11.880747764752071,0.7828684024562065
fixed,NA,SpeechStyle,0.4210984394674857,0.06936524844753712,6.0707407367822555,15.382088487149183,1.9213307651250636e-5
ran_pars,subj_id,sd__(Intercept),0.06936124193036058,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.598185400577532,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.186303420408068,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05885997499494334,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4898202128060768,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0050799482827975535,0.04718303232181692,-0.10766472676340984,14.592575227391928,0.9157279841006875
fixed,NA,SpeechStyle,0.3604444107520779,0.06673633940116398,5.4010216021196875,14.595787456794076,8.084915169402886e-5
ran_pars,subj_id,sd__(Intercept),0.05020595205138766,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.0712148951194286,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08192336610353548,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49618362387625015,NA,NA,NA,NA
fixed,NA,(Intercept),0.028776308129675007,0.052006910921847,0.553317003828941,13.999968161434895,0.5887741281064492
fixed,NA,SpeechStyle,0.3361068785652662,0.08268334090652725,4.064989088252154,15.435710369633082,9.626261659692088e-4
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18506846059979976,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10383404226854476,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5104407962199912,NA,NA,NA,NA
fixed,NA,(Intercept),-0.013772891903087336,0.04773552663743447,-0.28852498072759414,22.999868103077727,0.7755292368950178
fixed,NA,SpeechStyle,0.32625899460445207,0.07319912976034898,4.457143079058603,23.00045511083463,1.801265021601307e-4
ran_pars,subj_id,sd__(Intercept),0.1585977393696102,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.6034563160644636,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.26367503493786604,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4860871456628047,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04610421414574685,0.039553938003416084,-1.165603640824968,34.887762537732094,0.2516821104281075
fixed,NA,SpeechStyle,0.32036772704208283,0.050711449003169366,6.317463478948521,271.84107447881536,1.0818565518357106e-9
ran_pars,subj_id,sd__(Intercept),0.08276844054637106,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.018005065543715615,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),1.6979280987659204e-5,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49556207007807096,NA,NA,NA,NA
fixed,NA,(Intercept),-0.017408911661568757,0.04818842579007045,-0.36126749060883373,14.001327231823689,0.7232926479853861
fixed,NA,SpeechStyle,0.3648278003893726,0.07923593058852237,4.604322782349191,17.763173376495907,2.2726057600117993e-4
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19803538689712222,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.091939201590864,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49293029734847116,NA,NA,NA,NA
fixed,NA,(Intercept),0.08066591381847077,0.041177386784675224,1.9589857472085088,35.09214955130354,0.058098053119977226
fixed,NA,SpeechStyle,0.2168030893774842,0.052596047682064266,4.1220414638002545,94.92801574912332,8.036272038235423e-5
ran_pars,subj_id,sd__(Intercept),0.09734545575880883,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06290335698870185,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49974165022390277,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07177253888524952,0.046584659888984005,-1.5406904130306156,23.000440226377105,0.13703864877001654
fixed,NA,SpeechStyle,0.3914498921672905,0.05680773217751364,6.890785411818273,23.00179956362957,5.020876152103133e-7
ran_pars,subj_id,sd__(Intercept),0.1427501547366102,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.8093330196699092,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11848961989825153,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5036310253350909,NA,NA,NA,NA
fixed,NA,(Intercept),0.012353008074385215,0.05411728421278746,0.22826363617607964,13.999727687490433,0.8227417002606777
fixed,NA,SpeechStyle,0.29494767019792356,0.08885251711753542,3.319519578806782,21.368853724446222,0.0032029507939779905
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.221128500034891,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.11746456253224802,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48078735807793915,NA,NA,NA,NA
fixed,NA,(Intercept),-0.02534018179294008,0.04336947534382088,-0.5842861042715025,13.999901945835868,0.5683242171008092
fixed,NA,SpeechStyle,0.492661031517231,0.07200390466090686,6.84214326760965,17.58379349724349,2.387256401869365e-6
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1847856814725894,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07404315099148204,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.47912176967544856,NA,NA,NA,NA
fixed,NA,(Intercept),0.014911641843751175,0.04614160036338815,0.32317131886008604,17.141987433213803,0.7504744078715603
fixed,NA,SpeechStyle,0.3215106905312013,0.05165693418209447,6.2239599701726895,14.232196717703534,2.0638664830345908e-5
ran_pars,subj_id,sd__(Intercept),0.14193592291867244,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999862431752,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.046258784800797634,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.026500022521360873,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48037131490210927,NA,NA,NA,NA
fixed,NA,(Intercept),-0.02082073831778763,0.03711978612117622,-0.560906742560937,14.014843634906228,0.5837182796918523
fixed,NA,SpeechStyle,0.445719799671633,0.07407640428206462,6.017028013055848,15.435446862189801,2.0891397719116227e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.25604171353884403,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.016848014363030128,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5076811421073996,NA,NA,NA,NA
fixed,NA,(Intercept),-0.008498313270662597,0.03672241653352764,-0.23142031687657647,14.008489387353285,0.8203344127016476
fixed,NA,SpeechStyle,0.3581417604861155,0.06918183443113456,5.1768179238239105,18.837068547730155,5.508817580398832e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.22391361529660142,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.01927838363382789,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.499999142390357,NA,NA,NA,NA
fixed,NA,(Intercept),0.029649249065300313,0.041836783216109966,0.708688545965536,13.999894999857561,0.4901511445294082
fixed,NA,SpeechStyle,0.2954029517742971,0.07094907479150131,4.163591317327258,17.642300289860696,6.062202564404419e-4
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19182106374597047,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06445331950389545,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48616789800815985,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04227864424663214,0.05157854186110738,-0.819694445036497,15.144864362927585,0.425103013920481
fixed,NA,SpeechStyle,0.4460102539999022,0.07338482910935895,6.077690163116035,15.325385117290613,1.9276111524331443e-5
ran_pars,subj_id,sd__(Intercept),0.06800929903217866,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1039322754810468,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09709566588828164,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4975165024375954,NA,NA,NA,NA
fixed,NA,(Intercept),-0.030338200524986595,0.038833016265397806,-0.7812475939969534,22.9825932550947,0.44263074117398404
fixed,NA,SpeechStyle,0.3888869413741704,0.05689424185980979,6.835260101231456,22.986889002255538,5.722966398072056e-7
ran_pars,subj_id,sd__(Intercept),0.08807418801000488,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7182534621145554,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1442805878890473,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),2.0518695792573313e-5,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.476948733494704,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0362951666557922,0.06214452752258224,-0.5840444541573379,13.681404367938148,0.5686956890906631
fixed,NA,SpeechStyle,0.39224893722422527,0.09301981063422585,4.216832248418926,16.11048864049955,6.460040908017375e-4
ran_pars,subj_id,sd__(Intercept),0.06127651102193238,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.038067790763058634,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.17262918423041318,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.13622426197332924,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5158345143207349,NA,NA,NA,NA
fixed,NA,(Intercept),-0.056868706406011785,0.039468406103658295,-1.4408665568265921,23.000298703073614,0.16309844066659135
fixed,NA,SpeechStyle,0.45433506263463475,0.05561964707913837,8.168607434494945,22.995164405720914,2.9980687049723764e-8
ran_pars,subj_id,sd__(Intercept),0.04966022063060129,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.22702180432198424,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06637103703959862,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),5.540375590912153e-6,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5285450544545979,NA,NA,NA,NA
fixed,NA,(Intercept),0.01309787733349705,0.050469098183602006,0.2595227139951691,23.0002229880297,0.797540809644047
fixed,NA,SpeechStyle,0.2644651079213496,0.0617889309739159,4.280137295675064,23.000757741804005,2.800925491893904e-4
ran_pars,subj_id,sd__(Intercept),0.17111238389835506,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.8028599607444883,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.16710951438493662,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5047904039643185,NA,NA,NA,NA
fixed,NA,(Intercept),0.007100859789406369,0.04166946376027043,0.17040919533446586,14.00001407613618,0.8671264991883617
fixed,NA,SpeechStyle,0.4147044234759554,0.05929267121720775,6.994193632409684,12.852797060457704,1.0018217978730448e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03209951025230728,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05676647237337284,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5060036670578035,NA,NA,NA,NA
fixed,NA,(Intercept),0.05464943950688726,0.057289670873150345,0.9539143561828269,17.200295423582393,0.35334179867768123
fixed,NA,SpeechStyle,0.3586481463279546,0.0789133834908273,4.5448329606807825,16.202659006586963,3.215610946295676e-4
ran_pars,subj_id,sd__(Intercept),0.13629047187528812,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5609466503963682,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.17048404336793452,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.1016328794934779,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48338584194158957,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00967652063972424,0.04007404819395457,-0.24146601293911718,14.000002303857732,0.8126947424802013
fixed,NA,SpeechStyle,0.3939433412481925,0.06734130519224399,5.849951083121638,13.995452446711083,4.224812730861333e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1781904177687788,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03489525763929641,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.528312537125477,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03874672876451384,0.03912017961636426,-0.9904537541618494,358.574618056525,0.322620259837726
fixed,NA,SpeechStyle,0.3624981348351895,0.06871173972850489,5.275636103342731,26.323081005485562,1.5670919713906545e-5
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.19963123623829573,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.542065109574106,NA,NA,NA,NA
fixed,NA,(Intercept),-0.046348611360057836,0.04958763920761484,-0.9346807410210485,14.036792766790162,0.36575458862922317
fixed,NA,SpeechStyle,0.4399610651288421,0.06741862512389395,6.525808918831166,12.624940303580198,2.2164179297691582e-5
ran_pars,subj_id,sd__(Intercept),0.08225173538763952,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.689485059128635,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06773750873780086,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.09099565198839933,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4682601078526355,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05866543567298128,0.04454155193479615,-1.31709455833198,27.96539314118882,0.1984977715302813
fixed,NA,SpeechStyle,0.39464667197335795,0.050677297511846915,7.787445095727545,86.43011342488828,1.3830335817689463e-11
ran_pars,subj_id,sd__(Intercept),0.13906007211657234,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999998685370372,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07129051948294206,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.47562247813304265,NA,NA,NA,NA
fixed,NA,(Intercept),0.012195220695152236,0.055381243392831916,0.22020489154872755,16.775645944150202,0.8283690562392207
fixed,NA,SpeechStyle,0.2691505917431259,0.06883591550198162,3.9100314099167854,14.017309981790056,0.0015670315140579045
ran_pars,subj_id,sd__(Intercept),0.1297992038781188,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.014032933383905634,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0886872148704341,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5150989908889303,NA,NA,NA,NA
fixed,NA,(Intercept),0.08821413370547716,0.05261583468370369,1.6765700712679004,15.999586490875261,0.113053192026942
fixed,NA,SpeechStyle,0.2811514638305473,0.08575573884735609,3.278514856375882,20.231843329370616,0.0037152920606810472
ran_pars,subj_id,sd__(Intercept),0.12814712399869235,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.541706729328137,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.276506856714619,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.08134564938713518,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.49127748586987213,NA,NA,NA,NA
fixed,NA,(Intercept),0.04670695818316002,0.03964906724464581,1.1780090032122335,14.000546907230163,0.2584290923308041
fixed,NA,SpeechStyle,0.27057645850240325,0.07319810868579414,3.696495214976984,16.372253835967992,0.0018918674720374731
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.2305054992022415,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.038422571827854454,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.516141707078905,NA,NA,NA,NA
fixed,NA,(Intercept),0.005492052818395505,0.051068381728193016,0.10754311439956085,16.715435199916186,0.9156384007534462
fixed,NA,SpeechStyle,0.3149082234330775,0.05868309884698275,5.366250753972731,14.815187020633308,8.194121897527228e-5
ran_pars,subj_id,sd__(Intercept),0.15873755556759492,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.08866311448305637,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.042459469041328746,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5058496188764762,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04699211369426331,0.03835142691943541,-1.2253028757698985,99.78130141282652,0.22334556582939172
fixed,NA,SpeechStyle,0.3583057162791711,0.05593948969395244,6.4052374849945615,61.12258637591314,2.394307662229927e-8
ran_pars,subj_id,sd__(Intercept),0.04648994570925066,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.09393685556291215,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.5148875735157261,NA,NA,NA,NA
fixed,NA,(Intercept),-0.027479975672163568,0.04006056396332462,-0.6859607792172232,31.050459773530026,0.4978281897177723
fixed,NA,SpeechStyle,0.36616237931614837,0.05040788824984969,7.26398966568968,105.59192569650192,6.721985609725109e-11
ran_pars,subj_id,sd__(Intercept),0.09624687817575846,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.99979896105465,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.04977053527661433,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),6.85233280175121e-5,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.4837594046342638,NA,NA,NA,NA
fixed,NA,(Intercept),-0.029922967116622557,0.042888186040524495,-0.6976971954082817,12.794369441485074,0.49785051463979424
fixed,NA,SpeechStyle,0.36522820579056425,0.06437828581270669,5.673158289009261,14.197713394176313,5.452261209048236e-5
ran_pars,subj_id,sd__(Intercept),0.11144922480061437,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.07062202871747002,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.18979029413818366,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.02503693678668302,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.48862289528576447,NA,NA,NA,NA
