effect,group,term,estimate,std.error,statistic,df,p.value
ran_pars,subj_id,sd__SpeechStyle,1786.2481862684133,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3237.391560046134,NA,NA,NA,NA
fixed,NA,(Intercept),11075.562622094838,474.3835139061884,23.347275563806974,23.119554917250827,1.410236806872563e-17
fixed,NA,SpeechStyle,2346.0949266686484,396.67502070693706,5.914400464358808,14.672611044684883,3.1107916287030136e-5
ran_pars,subj_id,sd__(Intercept),2123.85173979186,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,464.3249144743582,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),305.0562410436808,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3465.5286707044015,NA,NA,NA,NA
fixed,NA,(Intercept),10005.950511849533,474.6003580863631,21.082897097243126,23.914648984855646,5.891370277123168e-17
fixed,NA,SpeechStyle,1906.0346246859842,371.4111676969367,5.131872141877183,14.068871678659075,1.501489181385928e-4
ran_pars,subj_id,sd__(Intercept),2140.6303203220955,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,127.807726298921,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),376.76073130856213,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3125.8172850768965,NA,NA,NA,NA
fixed,NA,(Intercept),10027.527014654464,461.1806167621112,21.743166668747747,22.999451149895794,7.767526045431487e-17
fixed,NA,SpeechStyle,1774.912294926605,432.38237504777067,4.104959862738411,22.999882157511827,4.3335579009027615e-4
ran_pars,subj_id,sd__(Intercept),2098.87300926864,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.09231517011739214,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1299.990073651609,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3344.807466180443,NA,NA,NA,NA
fixed,NA,(Intercept),10375.550799735476,418.092316550058,24.816411086792158,23.776709906227588,1.656424167637064e-18
fixed,NA,SpeechStyle,1810.245400627656,421.0968808879717,4.298881048015296,14.703652911830199,6.609953618066631e-4
ran_pars,subj_id,sd__(Intercept),1849.1285577460728,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.1822398010452187,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1073.2818415251222,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),359.37663816266246,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3052.145916928446,NA,NA,NA,NA
fixed,NA,(Intercept),9989.431760911404,438.3637683033089,22.787995913931468,25.567894359107825,1.6553152922582104e-18
fixed,NA,SpeechStyle,2261.626554463063,442.7707270091996,5.107895388070838,13.783654429519082,1.6730082231913913e-4
ran_pars,subj_id,sd__(Intercept),1892.04903020947,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.6779942742926653,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,759.520881156774,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),544.8819459718635,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3063.8877404503264,NA,NA,NA,NA
fixed,NA,(Intercept),9927.837893986914,523.1176946504951,18.978210822365494,24.52852395662817,3.585433855715334e-16
fixed,NA,SpeechStyle,1931.2009925513282,410.7195541806719,4.70199427539749,11.239891326532236,6.113497633155097e-4
ran_pars,subj_id,sd__(Intercept),2361.5964706750365,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.013902849702325165,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,294.14462067656865,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),474.97954942546005,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3230.119973230371,NA,NA,NA,NA
fixed,NA,(Intercept),10180.574064704333,445.591774166914,22.847311496578026,23.04241671295085,2.4864054510762856e-17
fixed,NA,SpeechStyle,1792.511366439903,401.66617794714085,4.462689329734397,12.41755733318268,7.139894829103535e-4
ran_pars,subj_id,sd__(Intercept),1999.1955846855808,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.40705808582674846,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,893.4172506529652,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),271.87308873731394,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3243.6849428501755,NA,NA,NA,NA
fixed,NA,(Intercept),10789.651499658079,465.9425814886405,23.156611840854314,22.999669277532345,1.9386053958779087e-17
fixed,NA,SpeechStyle,2122.846168449241,335.21456314096866,6.3327981593583536,307.51953855604137,8.526163205100509e-10
ran_pars,subj_id,sd__(Intercept),2130.6392542748476,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,116.21893209711826,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3276.1834136843904,NA,NA,NA,NA
fixed,NA,(Intercept),10831.350266356854,547.3115812132598,19.790098799565545,22.63690048048505,8.741450307784111e-16
fixed,NA,SpeechStyle,2711.9450346648136,411.9250428374077,6.5835886451197245,11.194543075885946,3.632896925335387e-5
ran_pars,subj_id,sd__(Intercept),2524.7513298588547,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.3797543913558456,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,901.6951076719479,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),119.4353467335977,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3562.993630363451,NA,NA,NA,NA
fixed,NA,(Intercept),10041.378213280834,310.5454069287953,32.33465377120588,23.000070725056975,1.1206753093759776e-20
fixed,NA,SpeechStyle,2009.993365397017,387.9082012858438,5.1816212153655465,22.999905974463264,2.9762325192608777e-5
ran_pars,subj_id,sd__(Intercept),1298.6073514494574,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.3614382220572651,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1048.2268736066335,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3170.2157430966818,NA,NA,NA,NA
fixed,NA,(Intercept),10980.42046762273,453.71087295268455,24.20136065103255,22.071323598304954,2.1980478131433942e-17
fixed,NA,SpeechStyle,1582.9163083610745,395.9007566371289,3.9982654284541552,10.160898562577593,0.002446589164498093
ran_pars,subj_id,sd__(Intercept),2031.0404936063853,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7711853680334515,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,707.2894503731557,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),86.69069734060639,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3586.835814418532,NA,NA,NA,NA
fixed,NA,(Intercept),11153.379237208628,501.24313538482596,22.251435381046562,23.00033437889932,4.6678092472122204e-17
fixed,NA,SpeechStyle,2336.135852781989,399.18174010103877,5.852311411315253,351.78957784988523,1.11072213286422e-8
ran_pars,subj_id,sd__(Intercept),2252.637559324657,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,48.166584717722074,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04692338473638301,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3909.9797677369347,NA,NA,NA,NA
fixed,NA,(Intercept),10693.327525578761,539.8424211844164,19.80823867475542,24.308857012106746,1.6506742165804393e-16
fixed,NA,SpeechStyle,2206.5491833704245,509.0354598834793,4.3347651730893455,15.711396209746757,5.327057209186033e-4
ran_pars,subj_id,sd__(Intercept),2425.2487707929977,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.42289499715842915,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1329.989539356756,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),479.6583131568376,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3504.000928635537,NA,NA,NA,NA
fixed,NA,(Intercept),9918.934172143681,450.4887570821528,22.018161421806198,23.831767860808437,2.394722212082949e-17
fixed,NA,SpeechStyle,2027.5286266639307,406.1325295765552,4.992283254872214,13.388196138049576,2.255010969968936e-4
ran_pars,subj_id,sd__(Intercept),2019.668029382501,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.1964032616222569,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,890.2984942436865,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),362.48780920626,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3083.9139275502084,NA,NA,NA,NA
fixed,NA,(Intercept),10917.953863479564,419.4010709541543,26.03225079669153,23.378093947590912,9.028265442250366e-19
fixed,NA,SpeechStyle,1868.2491031612367,421.9922966730887,4.427211391985533,13.511487814916492,6.235175391402191e-4
ran_pars,subj_id,sd__(Intercept),1843.695548567777,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.44658886987738533,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,992.2581657964124,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),339.3799770472304,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3223.79346877007,NA,NA,NA,NA
fixed,NA,(Intercept),10035.50393167405,492.08051498896793,20.39402826567729,23.082041719366533,2.9055539621640653e-16
fixed,NA,SpeechStyle,1630.1073188673947,366.79610721234513,4.444178350899714,14.021106799633294,5.536154673206186e-4
ran_pars,subj_id,sd__(Intercept),2237.319034619442,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999979495745894,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,74.70396786915089,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),265.80361695481156,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3346.314487823385,NA,NA,NA,NA
fixed,NA,(Intercept),10276.39554654993,434.9459661495988,23.62683263285027,26.963866353843695,1.490156757063893e-19
fixed,NA,SpeechStyle,2616.6508695936145,548.407554453879,4.771361824509065,17.868333606079013,1.5559663018837856e-4
ran_pars,subj_id,sd__(Intercept),1785.9132127234384,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.06158467651413036,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1347.1736856059445,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),695.1192837725987,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3164.805490102491,NA,NA,NA,NA
fixed,NA,(Intercept),10617.826949924975,354.0599588096913,29.988782085443614,22.998884782334237,6.106024148226337e-20
fixed,NA,SpeechStyle,2242.295545386324,452.68059290932285,4.953372378911507,22.99939092712727,5.236529968645969e-5
ran_pars,subj_id,sd__(Intercept),1522.0684552569467,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.31268127551941133,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1466.4348485943704,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3327.24636632136,NA,NA,NA,NA
fixed,NA,(Intercept),10821.987374615112,399.7997524155596,27.06851945062369,23.00006034388655,6.043821821436673e-19
fixed,NA,SpeechStyle,2268.6608901315512,345.5100069205299,6.566122093978486,347.90685541792516,1.8807615865757814e-10
ran_pars,subj_id,sd__(Intercept),1766.50582983585,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1.0000000000000002,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,50.97557769612436,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3383.7573480685273,NA,NA,NA,NA
fixed,NA,(Intercept),10574.948010012191,472.2377791990935,22.3932698225608,22.999786180968545,4.060655258504396e-17
fixed,NA,SpeechStyle,1844.948893219503,494.75527291553567,3.7290130984303254,22.99986602836572,0.0010998716683967547
ran_pars,subj_id,sd__(Intercept),2147.092756922145,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.03549852112797899,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1704.6988060352396,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3446.034650184155,NA,NA,NA,NA
fixed,NA,(Intercept),10801.395578041513,439.48046661991407,24.577646558710722,23.000038937015795,5.183248756517027e-18
fixed,NA,SpeechStyle,2414.982281986674,397.9924786326801,6.067909349150133,22.99983752566153,3.448560281945708e-6
ran_pars,subj_id,sd__(Intercept),1984.836692237955,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.03288165182870405,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1009.0209912033372,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.10673176863115574,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3336.722274398896,NA,NA,NA,NA
fixed,NA,(Intercept),10067.416687098377,394.6828036692864,25.507614199310524,23.128955016806767,1.9393391161042645e-18
fixed,NA,SpeechStyle,2050.408969614839,472.2229015129729,4.342036277879484,16.561323276064297,4.684534049930939e-4
ran_pars,subj_id,sd__(Intercept),1712.0190007343592,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.08312012224015913,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1456.5541512233194,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),327.7995140033861,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3215.9615205340465,NA,NA,NA,NA
fixed,NA,(Intercept),10783.597727918826,374.36456443910595,28.805070651052187,23.002899181809976,1.4984808740872564e-19
fixed,NA,SpeechStyle,1972.8388552542917,373.4038530576985,5.283391799788012,23.00077155616668,2.3156553472177567e-5
ran_pars,subj_id,sd__(Intercept),1621.3421387774983,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.24749946659350838,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,638.0003299724968,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3428.8692471046675,NA,NA,NA,NA
fixed,NA,(Intercept),10684.921700406741,474.4899417368692,22.518752792302855,24.179578565114852,9.820467570776093e-18
fixed,NA,SpeechStyle,2156.544642811563,450.0515190292176,4.791772834059824,15.60064645273417,2.1371494602133678e-4
ran_pars,subj_id,sd__(Intercept),2130.594334959167,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.5873219689955796,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1185.4678796427897,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),411.28010417784805,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3124.657316578652,NA,NA,NA,NA
fixed,NA,(Intercept),10378.419942293249,406.5137962807642,25.530301891956587,22.99988529382856,2.2270068965247517e-18
fixed,NA,SpeechStyle,1810.2798582754835,363.5386240511698,4.97960804852658,23.00019787906267,4.90611980436995e-5
ran_pars,subj_id,sd__(Intercept),1817.4089619701354,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.3422167997510003,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,720.7055557246489,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3257.257404747774,NA,NA,NA,NA
fixed,NA,(Intercept),10448.398863358529,421.92017773361533,24.763923165474342,22.998477204053103,4.391684617223841e-18
fixed,NA,SpeechStyle,1719.8720149832182,361.975274938811,4.751352189107249,22.999692204522365,8.651856754194688e-5
ran_pars,subj_id,sd__(Intercept),1917.697139028471,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2903715070298101,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,874.8020163437332,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3085.0269523682327,NA,NA,NA,NA
fixed,NA,(Intercept),10432.372676328227,465.4694110964098,22.412584860850146,23.001625214499448,3.976150597240297e-17
fixed,NA,SpeechStyle,2646.150451063863,357.86368041862704,7.394297314464575,59.88089122089693,5.364682299136444e-10
ran_pars,subj_id,sd__(Intercept),2135.6707532966116,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,720.0152916947943,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3196.981019669667,NA,NA,NA,NA
fixed,NA,(Intercept),10158.350250603758,455.6727025929393,22.293084911163522,23.00007722422469,4.480756947585163e-17
fixed,NA,SpeechStyle,1605.2140307114132,487.3215983133911,3.2939521586299936,23.000089139721503,0.0031760970176200496
ran_pars,subj_id,sd__(Intercept),2070.3207554823757,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.031178578214973503,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1706.2466250304744,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3339.639872176249,NA,NA,NA,NA
fixed,NA,(Intercept),9901.665362984377,375.54227681538435,26.366313393397277,21.54305553032259,6.943033232487667e-18
fixed,NA,SpeechStyle,1665.20984540956,389.44695841271096,4.2758322011206396,10.57186922999807,0.0014301205241912807
ran_pars,subj_id,sd__(Intercept),1613.17936638577,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.33641150932307695,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,714.4038869375637,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),163.703792842131,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3446.0922202338047,NA,NA,NA,NA
fixed,NA,(Intercept),10229.937323530088,443.7613806675375,23.052788658944337,23.000873039341965,2.137973607917551e-17
fixed,NA,SpeechStyle,1535.923791501839,371.59418037232575,4.133336506946614,22.938316600044942,4.056438344713154e-4
ran_pars,subj_id,sd__(Intercept),2015.7878365928077,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.297644113096457,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,814.1599355113907,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.9062255207644382,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3256.447333655409,NA,NA,NA,NA
fixed,NA,(Intercept),10490.74966180704,400.43731764835746,26.198231781732822,23.001310785730958,1.2508755036411582e-18
fixed,NA,SpeechStyle,2157.8969224936595,365.86732637649885,5.898031245001248,184.69430043933716,1.7207072707958776e-8
ran_pars,subj_id,sd__(Intercept),1751.2104482495527,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,293.1917348620471,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.16241131627122526,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3536.4683290431253,NA,NA,NA,NA
fixed,NA,(Intercept),11022.833870224138,481.3505081469524,22.899807279021207,22.99986390512331,2.479362491954842e-17
fixed,NA,SpeechStyle,2156.926363818763,352.52249338160163,6.118549608361911,23.004832211225594,3.053191288107056e-6
ran_pars,subj_id,sd__(Intercept),2203.187694390523,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.1729953742129079,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,394.5082311629951,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3362.673850199688,NA,NA,NA,NA
fixed,NA,(Intercept),10387.21284616368,501.5165278870933,20.711606235442275,23.003413104555623,2.245641549249249e-16
fixed,NA,SpeechStyle,2213.9245920017106,390.89584307403214,5.663719968447997,59.875581925864466,4.4666822707405714e-7
ran_pars,subj_id,sd__(Intercept),2296.597704584112,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,786.6549730145947,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3491.9125971953017,NA,NA,NA,NA
fixed,NA,(Intercept),10896.560889414875,450.1450972136739,24.206774564163517,23.000735504434978,7.255978538226393e-18
fixed,NA,SpeechStyle,2882.930980542305,410.1033622783502,7.029766750816269,23.000516845474166,3.657443033437208e-7
