effect,group,term,estimate,std.error,statistic,df,p.value
ran_pars,Residual,sd__Observation,2801.92155938531,NA,NA,NA,NA
fixed,NA,(Intercept),9663.212183198357,452.70579588961226,21.345457184194377,23.00386294143497,1.1595318463914535e-16
fixed,NA,SpeechStyle,2171.3889772235875,558.4720002373392,3.888089244045881,69.86666593164831,2.2751203603917425e-4
ran_pars,subj_id,sd__(Intercept),1747.2298626620084,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,148.82392419680883,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2731.8921722434316,NA,NA,NA,NA
fixed,NA,(Intercept),10494.536744338742,550.0787552855818,19.078244057781042,6.8277991050643045,3.5432921948546497e-7
fixed,NA,SpeechStyle,1940.8543114622607,782.5979843365309,2.4800144522575964,2.2089680104648557,0.11950059653212182
ran_pars,subj_id,sd__(Intercept),1944.7047966069988,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999731324906,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,882.1679841731607,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),444.70835879254264,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3028.9334071060935,NA,NA,NA,NA
fixed,NA,(Intercept),9618.921819702646,494.63267620944043,19.44659599405386,23.000002534436238,8.906717254246048e-16
fixed,NA,SpeechStyle,533.1611539392568,742.5068456901565,0.7180555398700548,22.999933303305145,0.47995398164171366
ran_pars,subj_id,sd__(Intercept),2067.892002939214,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.23254389846944307,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2617.0213650038936,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2526.419038211015,NA,NA,NA,NA
fixed,NA,(Intercept),10000.386210151932,476.9966166940142,20.96531895648019,24.00973119211991,6.068073919902743e-17
fixed,NA,SpeechStyle,3532.334103385531,754.8450576702505,4.679548560982444,38.131356978981316,3.5702840764747636e-5
ran_pars,subj_id,sd__(Intercept),1625.3457381887636,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999991192273,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1549.0340203917149,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3357.8980136105943,NA,NA,NA,NA
fixed,NA,(Intercept),10614.181857227244,704.4046113082109,15.068302630095971,2.8436388753722137,8.448051471603773e-4
fixed,NA,SpeechStyle,2482.763180836348,1281.6706621348671,1.9371303831678819,2.0022175925782384,0.19219362060760353
ran_pars,subj_id,sd__(Intercept),1434.6029003993415,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999999670340444,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,151.03700901491672,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),1051.8263315414033,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3584.60222741507,NA,NA,NA,NA
fixed,NA,(Intercept),10178.306995203939,563.3447149200566,18.067635544691896,23.127911317889712,3.8936856244404384e-15
fixed,NA,SpeechStyle,3437.3615099061667,701.7667076185594,4.898154148079823,52.92234232012087,9.518888176472925e-6
ran_pars,subj_id,sd__(Intercept),2209.6738956891227,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,940.0922698119829,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3306.9113702007157,NA,NA,NA,NA
fixed,NA,(Intercept),9669.905291182227,493.46468522024855,19.595941879541492,6.945175062551376,2.4547182418582276e-7
fixed,NA,SpeechStyle,976.9249137049429,763.861879269563,1.2789287438183454,2.9941899692679974,0.29103691862468317
ran_pars,subj_id,sd__(Intercept),1773.598920730076,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.4796788241518857,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1791.5194241691008,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),323.26679562063924,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2878.5522992702827,NA,NA,NA,NA
fixed,NA,(Intercept),10089.052153446855,422.93542147733194,23.8548289906893,23.033565167302196,9.6610567986881585e-18
fixed,NA,SpeechStyle,2463.352669587057,480.1499426887934,5.130382096460367,59.87039794190979,3.2891368467948257e-6
ran_pars,subj_id,sd__(Intercept),1721.5907855340126,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,465.4191223184662,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2305.7407182329816,NA,NA,NA,NA
fixed,NA,(Intercept),10313.241207129775,694.5454826967714,14.848906895320473,5.957176953310102,6.232324212915174e-6
fixed,NA,SpeechStyle,2176.888192408259,1032.3576964006545,2.1086569122292045,2.0896309179607693,0.16399685794990734
ran_pars,subj_id,sd__(Intercept),2308.5803050090735,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,765.9640820664574,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),757.2275185731627,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3351.1419825756207,NA,NA,NA,NA
fixed,NA,(Intercept),9629.334893076351,666.6534448227634,14.444288809812432,9.458321201329271,9.235080962135779e-8
fixed,NA,SpeechStyle,3075.508628656415,836.0120199585704,3.678785179199727,2.0184906307882744,0.06567018121524651
ran_pars,subj_id,sd__(Intercept),2548.1674069862943,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,285.7281733476382,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),579.470404164367,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2938.278912571518,NA,NA,NA,NA
fixed,NA,(Intercept),10990.396730055949,826.4554990227364,13.298231717317904,3.9498484696921845,1.99550357781899e-4
fixed,NA,SpeechStyle,2551.4813266828573,1427.6203584909242,1.7872267732157574,2.2577863982051154,0.20121016924862994
ran_pars,subj_id,sd__(Intercept),2218.952543553885,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.6134753943933526,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1743.1708047722664,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),1247.51702371013,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2919.6889337972207,NA,NA,NA,NA
fixed,NA,(Intercept),11375.631295411804,575.7596066277581,19.7576057168012,3.2293475095512454,1.7670707708890868e-4
fixed,NA,SpeechStyle,1957.3161315990958,1062.811742046706,1.8416395436409094,2.4563611101925282,0.18276695636822826
ran_pars,subj_id,sd__(Intercept),1392.1228959923158,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.999999996212549,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1742.9170499602553,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),604.4738294021531,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3911.8492664421324,NA,NA,NA,NA
fixed,NA,(Intercept),10172.224323118386,508.5978838264316,20.00052427781993,23.232786155372786,3.8284605551978436e-16
fixed,NA,SpeechStyle,2265.9658757397965,704.6903505887433,3.2155483239506033,35.223976565836885,0.002788229844474326
ran_pars,subj_id,sd__(Intercept),1963.583634579352,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1583.7528252600305,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3067.5480034695684,NA,NA,NA,NA
fixed,NA,(Intercept),10161.13375437225,472.3251850904035,21.51300433498459,23.450983989576617,6.068162521667264e-17
fixed,NA,SpeechStyle,2305.782288568286,734.031596358558,3.141257542600336,32.397439986669035,0.0035812104495943496
ran_pars,subj_id,sd__(Intercept),1691.050538497847,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1718.464779008987,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3158.8187713400443,NA,NA,NA,NA
fixed,NA,(Intercept),9841.51494916449,673.8089264578826,14.60579485181345,23.00422705986657,3.979330328177343e-13
fixed,NA,SpeechStyle,1669.6352232981583,674.7201817034279,2.4745594819513546,38.45252763870238,0.017861714871966652
ran_pars,subj_id,sd__(Intercept),2944.552400121223,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999993087774174,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1421.8713214118104,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.034428856428036614,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2983.993579625814,NA,NA,NA,NA
fixed,NA,(Intercept),10340.23659973686,409.8371007615742,25.230113575667637,70.7687619216053,4.179827142237427e-37
fixed,NA,SpeechStyle,1506.3376620955942,843.48215438961,1.7858559950040234,22.98697672392658,0.08732297001367205
ran_pars,subj_id,sd__(Intercept),16.355876282477396,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5737996550393744,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,975.3883400486809,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4015.4338570902632,NA,NA,NA,NA
fixed,NA,(Intercept),9629.682759403444,492.1140535598053,19.567989757141074,12.45611897274926,9.985917893026008e-11
fixed,NA,SpeechStyle,2081.5981455125607,688.3081874786702,3.0242240080531757,4.678365967968358,0.03187109110362101
ran_pars,subj_id,sd__(Intercept),2025.6589610571937,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.05208110660440379,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2129.4819944266656,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),292.5125829786706,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2186.827754853198,NA,NA,NA,NA
fixed,NA,(Intercept),9621.024155688861,640.6471729925106,15.017664264010316,3.2200010733372975,4.3227129287770204e-4
fixed,NA,SpeechStyle,2304.3604749044384,1241.2525909763674,1.8564798910847244,2.8639508835427385,0.16474362651070318
ran_pars,subj_id,sd__(Intercept),1523.3518737299462,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7066759837716118,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2618.8224013939666,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),812.4207399634903,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3778.6375972223677,NA,NA,NA,NA
fixed,NA,(Intercept),10412.580051414816,587.6117840754256,17.720168882927407,6.984507186224532,4.599638289408645e-7
fixed,NA,SpeechStyle,1892.3499789847854,812.3850331580842,2.3293757291766206,2.013249913025751,0.1443750518404408
ran_pars,subj_id,sd__(Intercept),2124.616935537692,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.4550870525084971,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,864.6644772299562,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),339.3619115036755,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3511.0718854350785,NA,NA,NA,NA
fixed,NA,(Intercept),10675.469831391238,550.7501323728139,19.383508425858707,22.999506123654733,9.56298292268513e-16
fixed,NA,SpeechStyle,920.7740673327622,608.8372553837664,1.5123484300453554,23.06831429479696,0.14402526561319107
ran_pars,subj_id,sd__(Intercept),2249.669838154538,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5392291777040363,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,145.52254194544196,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2979.1291470534534,NA,NA,NA,NA
fixed,NA,(Intercept),10394.527320321167,597.3734554085746,17.400383673244757,13.733910375453176,9.477465827500444e-11
fixed,NA,SpeechStyle,2065.8111544254325,623.268507977827,3.3144802408321334,2.3448646615344244,0.06442209404103008
ran_pars,subj_id,sd__(Intercept),2536.1815519231536,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999999999999,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,891.0164467484717,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),196.56157968484283,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2757.1619419092276,NA,NA,NA,NA
fixed,NA,(Intercept),10992.964311699143,484.66829288496956,22.68141834957666,23.000104194261525,3.062267378436596e-17
fixed,NA,SpeechStyle,2167.993153050499,791.4716719289112,2.7391923551310944,23.000065309741682,0.011688903068500811
ran_pars,subj_id,sd__(Intercept),1804.6145140811482,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.6886347035039947,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2347.3538209271123,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3086.1282893881116,NA,NA,NA,NA
fixed,NA,(Intercept),10237.412866342758,465.82671640535114,21.976869307415182,22.999708661447094,6.138781935716216e-17
fixed,NA,SpeechStyle,1445.4890513255796,523.2888257740873,2.762315914518729,22.9999778250223,0.011087646208602447
ran_pars,subj_id,sd__(Intercept),1992.8687579027676,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2081539614348277,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1275.373426251729,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2223.819081654683,NA,NA,NA,NA
fixed,NA,(Intercept),9782.132549982964,349.69658525662817,27.973200089455414,22.999965757056348,2.899177049085786e-19
fixed,NA,SpeechStyle,2201.9136805081553,512.9859229698775,4.292347181303553,70.99500920164148,5.4993787985064237e-5
ran_pars,subj_id,sd__(Intercept),1164.4689713752896,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9971552385477394,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,6.47658053596747,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2513.0991675361183,NA,NA,NA,NA
fixed,NA,(Intercept),10288.41691785558,618.7192229359748,16.62857163065746,3.141279062564541,3.621356008948463e-4
fixed,NA,SpeechStyle,1948.7239786635696,1191.3376503128643,1.6357444744164709,2.7173019692634814,0.20973711511765397
ran_pars,subj_id,sd__(Intercept),1391.5248584266656,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.5405423620338382,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2249.0267850830273,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),974.632498207593,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2491.369882565315,NA,NA,NA,NA
fixed,NA,(Intercept),9263.737133759427,570.197138195977,16.246551434945076,23.061066985222062,4.039395216950948e-14
fixed,NA,SpeechStyle,2594.170594160136,626.3892844114081,4.141467069631898,42.10211220576774,1.6239956522955522e-4
ran_pars,subj_id,sd__(Intercept),2411.554895812096,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1211.2532278639774,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2819.5018129094296,NA,NA,NA,NA
fixed,NA,(Intercept),10393.034308524957,549.3512747927806,18.91874067725662,6.186833343700515,1.0397700478192908e-6
fixed,NA,SpeechStyle,2651.636715027122,828.9557816261531,3.198767381567008,2.4488062079177895,0.06526829845475324
ran_pars,subj_id,sd__(Intercept),1885.5228708709706,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999999999998,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1319.5739753893236,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),431.79943410385573,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3205.6093027459897,NA,NA,NA,NA
fixed,NA,(Intercept),10336.329301045229,627.1146803485517,16.482359008563275,22.999643020083514,3.127607187543674e-14
fixed,NA,SpeechStyle,877.039773468649,899.2295632920299,0.9753235539297159,22.999768748225907,0.3395471786217875
ran_pars,subj_id,sd__(Intercept),2515.0984777877256,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7153841522179466,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2637.313377323517,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3528.6413149754135,NA,NA,NA,NA
fixed,NA,(Intercept),9976.288762078013,488.82097252624834,20.408880393408886,23.08682152141377,2.84565840912459e-16
fixed,NA,SpeechStyle,1509.0276433170927,688.8785580228647,2.190556848870605,40.17805754549634,0.03434564724429956
ran_pars,subj_id,sd__(Intercept),1802.3809458188186,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1201.9924188055977,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3153.49048674984,NA,NA,NA,NA
fixed,NA,(Intercept),9294.803324733399,533.0932738185039,17.43560420141015,5.666937774968286,3.853695390056217e-6
fixed,NA,SpeechStyle,2435.7296264644256,917.3989198919093,2.655038689986043,3.3424105259804584,0.06839569462246083
ran_pars,subj_id,sd__(Intercept),1738.6561515534045,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.40783404891093483,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2237.969934091851,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),601.3553655770464,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,2551.7269905602757,NA,NA,NA,NA
fixed,NA,(Intercept),10395.851075897262,522.1202407021527,19.910837131915848,22.9998674210539,5.330991086891042e-16
fixed,NA,SpeechStyle,2433.575863527356,921.7996679002907,2.6400268390968775,23.000087797259596,0.014634030480219013
ran_pars,subj_id,sd__(Intercept),1642.4645779849793,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.6972228839713175,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,2239.0610160162396,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3921.7033075364575,NA,NA,NA,NA
fixed,NA,(Intercept),10689.448219375403,479.21132133646415,22.306334895352194,23.003384336175024,4.406413983742316e-17
fixed,NA,SpeechStyle,1894.3015339242236,782.2756636578943,2.421526863134837,23.072380801168983,0.02371930123199774
ran_pars,subj_id,sd__(Intercept),1561.1138674979384,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9942159650297826,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1545.7865558657281,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3506.774737353163,NA,NA,NA,NA
fixed,NA,(Intercept),9323.730686712997,644.0441783143559,14.476849571276016,22.999570379300227,4.803100442509108e-13
fixed,NA,SpeechStyle,1880.1441527925065,742.037602820466,2.533758593427242,22.99917235482296,0.01855613580886666
ran_pars,subj_id,sd__(Intercept),2656.25326498049,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.42035104318576566,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1271.8027281336351,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,3405.494548035702,NA,NA,NA,NA
fixed,NA,(Intercept),9254.211675306691,493.92851633816736,18.735933174934996,22.998701865043408,1.9994753206101874e-15
fixed,NA,SpeechStyle,1505.2426556524888,512.7573602668382,2.9355846883780714,23.363027414981474,0.007354482713614894
ran_pars,subj_id,sd__(Intercept),2079.505625805717,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9841670698513906,NA,NA,NA,NA
